iter;num_air;num_per;cost_e;cost_h;cost_prop;time_e;time_h;time_prop;status_e;status_h
75;5;20;27198.30896;27198.30896;1;1.702747107;0.404304028;4.211551185;OPTIMAL;OPTIMAL
76;5;20;12327.31643;12327.31643;1;1.012987137;0.491091013;2.062727906;OPTIMAL;OPTIMAL
77;5;20;15245.56949;15245.56949;1;2.540889025;0.333235979;7.624894022;OPTIMAL;OPTIMAL
78;5;20;10492.23859;10492.23859;1;1.168393135;0.343889952;3.397578584;OPTIMAL;OPTIMAL
79;5;20;10727.68598;10727.68598;1;1.270273924;0.400302887;3.173281945;OPTIMAL;OPTIMAL
80;5;20;21840.81212;22440.81212;1.027471506;2.264671803;0.835518122;2.710499921;OPTIMAL;OPTIMAL
81;5;20;15255.69903;15255.69903;1;1.202992916;0.529945135;2.270032946;OPTIMAL;OPTIMAL
82;5;20;21737.91754;21737.91754;1;1.177856922;0.283913136;4.148652439;OPTIMAL;OPTIMAL
83;5;20;20656.33131;20926.33131;1.013071053;1.318283081;0.342309952;3.851138637;OPTIMAL;OPTIMAL
84;5;20;84175.4381;61958.96546;0.736069415;16.54651308;3.298319101;5.01665017;OPTIMAL;OPTIMAL
85;5;20;12652.63304;12652.63304;1;1.176389933;0.300235033;3.918230064;OPTIMAL;OPTIMAL
86;5;20;15519.05524;15519.05524;1;0.982020855;0.458438158;2.14210104;OPTIMAL;OPTIMAL
87;5;20;19560.39894;19560.39894;1;0.862350941;0.309778929;2.783762421;OPTIMAL;OPTIMAL
88;5;20;19563.89231;19623.89231;1.003066874;1.658005953;0.253324986;6.54497601;OPTIMAL;OPTIMAL
89;5;20;13575.70553;13575.70553;1;1.300060987;0.208697081;6.22941626;OPTIMAL;OPTIMAL
90;5;20;10545.08747;10545.08747;1;1.182520866;0.298459053;3.962087443;OPTIMAL;OPTIMAL
91;5;20;56231.00939;NA;NA;2.773190022;0.301231146;9.206186212;OPTIMAL;INFEASIBLE
92;5;20;14141.77016;14141.77016;1;1.148908854;0.285710812;4.021229883;OPTIMAL;OPTIMAL
93;5;20;41244.07454;NA;NA;1.465195894;0.397792101;3.683320737;OPTIMAL;INFEASIBLE
94;5;20;9729.283481;9729.283481;1;1.140353918;0.397149086;2.871349723;OPTIMAL;OPTIMAL
95;5;20;22885.82805;22885.82805;1;1.171237946;0.402301073;2.91134681;OPTIMAL;OPTIMAL
96;5;20;13696.99196;13696.99196;1;1.122837067;0.345058203;3.254051223;OPTIMAL;OPTIMAL
97;5;20;13268.2523;13268.2523;1;1.125075102;0.3227458;3.48594808;OPTIMAL;OPTIMAL
98;5;20;37680.48982;NA;NA;1.737760067;0.319252968;5.443207243;OPTIMAL;INFEASIBLE
99;5;20;22203.54441;22323.54441;1.005404543;1.001895905;0.371836901;2.694449912;OPTIMAL;OPTIMAL
100;5;20;15044.53315;15044.53315;1;1.506487131;0.338312864;4.452940725;OPTIMAL;OPTIMAL
1;5;25;9980.595777;10070.59578;1.009017498;1.840063095;0.418625832;4.395483881;OPTIMAL;OPTIMAL
2;5;25;13385.62514;13385.62514;1;1.684726954;0.463371992;3.635797981;OPTIMAL;OPTIMAL
3;5;25;19182.98592;19482.98592;1.015638858;2.736309052;0.99633193;2.746382976;OPTIMAL;OPTIMAL
4;5;25;36198.99285;50347.90921;1.390864917;6.454182863;0.674992085;9.561864519;OPTIMAL;OPTIMAL
5;5;25;14146.47348;14146.47348;1;1.462752819;0.490372181;2.982944131;OPTIMAL;OPTIMAL
6;5;25;7639.550872;7639.550872;1;1.434942961;0.446360111;3.214765219;OPTIMAL;OPTIMAL
7;5;25;21651.38768;21651.38768;1;1.611695051;0.456474066;3.530748343;OPTIMAL;OPTIMAL
8;5;25;9854.260208;10290.67518;1.044286934;1.771029949;0.396374941;4.468067394;OPTIMAL;OPTIMAL
9;5;25;14506.74278;15166.74278;1.045496085;2.935869217;0.393290997;7.464877769;OPTIMAL;OPTIMAL
10;5;25;15085.99072;15085.99072;1;1.253993988;0.34534502;3.631133835;OPTIMAL;OPTIMAL
11;5;25;25908.44955;25908.44955;1;1.164736986;0.494603872;2.354888531;OPTIMAL;OPTIMAL
12;5;25;11795.23592;11825.23592;1.0025434;1.837970972;0.404834032;4.540060436;OPTIMAL;OPTIMAL
13;5;25;16598.08693;16598.08693;1;1.342048883;0.485844851;2.762299285;OPTIMAL;OPTIMAL
14;5;25;22364.1045;22364.1045;1;2.272531033;0.828734875;2.74216894;OPTIMAL;OPTIMAL
15;5;25;14995.40567;14995.40567;1;2.687567949;0.419851065;6.401241239;OPTIMAL;OPTIMAL
16;5;25;11477.20716;11477.20716;1;1.30051899;0.634501934;2.049669071;OPTIMAL;OPTIMAL
17;5;25;8590.601237;8590.601237;1;1.306846142;0.414330006;3.154118997;OPTIMAL;OPTIMAL
18;5;25;19179.26821;19599.26821;1.021898646;2.156234026;1.136040926;1.898024954;OPTIMAL;OPTIMAL
19;5;25;21916.74903;NA;NA;2.274062872;6.803876877;0.334230456;OPTIMAL;INFEASIBLE
20;5;25;18122.42663;18122.42663;1;1.439208984;0.514368057;2.79801392;OPTIMAL;OPTIMAL
21;5;25;11732.53765;11732.53765;1;1.237206936;0.380576134;3.250878934;OPTIMAL;OPTIMAL
22;5;25;7757.348053;7757.348053;1;2.487742186;5.453840017;0.456145061;OPTIMAL;OPTIMAL
23;5;25;20847.61041;20847.61041;1;1.527723074;0.516913891;2.955469182;OPTIMAL;OPTIMAL
24;5;25;9693.841304;9693.841304;1;1.228614092;0.370738983;3.313959815;OPTIMAL;OPTIMAL
25;5;25;6780.859265;6990.859265;1.030969526;1.233151913;0.542808056;2.271801053;OPTIMAL;OPTIMAL
26;5;25;19507.13802;19657.13802;1.007689493;2.114382029;0.397403955;5.320485616;OPTIMAL;OPTIMAL
27;5;25;23684.24362;23684.24362;1;1.197937012;0.384678125;3.114128235;OPTIMAL;OPTIMAL
28;5;25;15030.20752;16630.20752;1.106452289;1.30604291;1.84309411;0.708614336;OPTIMAL;OPTIMAL
29;5;25;10605.81093;10755.81093;1.01414319;1.306720972;0.396318913;3.297145129;OPTIMAL;OPTIMAL
30;5;25;18350.27315;22032.02081;1.200637213;2.120038033;0.397804022;5.329352938;OPTIMAL;OPTIMAL
31;5;25;13557.67643;13557.67643;1;1.25158906;0.37579608;3.330500576;OPTIMAL;OPTIMAL
32;5;25;34869.87796;NA;NA;1.329105139;3.017081976;0.440526691;OPTIMAL;INFEASIBLE
33;5;25;28557.30699;28557.30699;1;1.531620979;0.428982973;3.570353779;OPTIMAL;OPTIMAL
34;5;25;5172.813793;5172.813793;1;1.204571009;0.373134851;3.228245778;OPTIMAL;OPTIMAL
35;5;25;5381.924393;5381.924393;1;1.791970015;0.451364994;3.970112964;OPTIMAL;OPTIMAL
36;5;25;18318.90639;18318.90639;1;1.822502136;0.447384119;4.073685361;OPTIMAL;OPTIMAL
37;5;25;10712.76242;10922.76242;1.019602787;2.025393963;0.39854002;5.082034078;OPTIMAL;OPTIMAL
38;5;25;19648.78453;19648.78453;1;1.489120007;0.494399071;3.011979785;OPTIMAL;OPTIMAL
39;5;25;9568.707993;9778.707993;1.021946537;1.418450117;0.36322093;3.905199287;OPTIMAL;OPTIMAL
40;5;25;11368.94791;11368.94791;1;2.073976994;0.632311106;3.27999457;OPTIMAL;OPTIMAL
41;5;25;13184.89144;13184.89144;1;1.493705034;0.492368937;3.03371095;OPTIMAL;OPTIMAL
42;5;25;29089.95821;NA;NA;1.853856087;9.704684019;0.191026939;OPTIMAL;INFEASIBLE
43;5;25;12149.56391;12149.56391;1;1.593497038;0.438431978;3.634536523;OPTIMAL;OPTIMAL
44;5;25;9046.436828;9046.436828;1;1.128360033;0.387842894;2.909322439;OPTIMAL;OPTIMAL
45;5;25;8593.572757;8593.572757;1;1.399600983;0.409319162;3.419339018;OPTIMAL;OPTIMAL
46;5;25;73219.20065;NA;NA;18.29883909;0.474174976;38.59089999;OPTIMAL;INFEASIBLE
47;5;25;11518.91628;11518.91628;1;2.192216873;0.730952024;2.999125524;OPTIMAL;OPTIMAL
48;5;25;7432.081147;7432.081147;1;1.497811794;0.475586176;3.149401455;OPTIMAL;OPTIMAL
49;5;25;24136.45512;24136.45512;1;3.224896908;0.674556971;4.780762854;OPTIMAL;OPTIMAL
50;5;25;8718.574201;8718.574201;1;1.537324905;0.340337038;4.517066124;OPTIMAL;OPTIMAL
51;5;25;18797.405;21620.99982;1.150211948;1.974492073;0.389811993;5.065241989;OPTIMAL;OPTIMAL
52;5;25;8126.875247;8126.875247;1;1.291678905;0.398308039;3.242914478;OPTIMAL;OPTIMAL
53;5;25;10753.79221;10753.79221;1;1.63497901;0.483877182;3.378913225;OPTIMAL;OPTIMAL
54;5;25;4951.319343;4951.319343;1;1.519446135;0.591128111;2.570417658;OPTIMAL;OPTIMAL
55;5;25;18402.55429;18402.55429;1;1.190498114;0.344338179;3.457351486;OPTIMAL;OPTIMAL
56;5;25;20392.32989;20392.32989;1;1.407835007;0.36435008;3.863962387;OPTIMAL;OPTIMAL
57;5;25;34281.51193;34281.51193;1;1.63677907;0.488865137;3.348119851;OPTIMAL;OPTIMAL
58;5;25;22372.69258;22372.69258;1;2.407102108;0.395293951;6.08939778;OPTIMAL;OPTIMAL
59;5;25;18291.34182;18441.34182;1.008200601;1.51463294;0.431442022;3.51062915;OPTIMAL;OPTIMAL
60;5;25;18641.2039;18641.2039;1;1.205157995;0.617612123;1.951318553;OPTIMAL;OPTIMAL
61;5;25;22611.27229;22611.27229;1;1.764801979;0.647963047;2.723615162;OPTIMAL;OPTIMAL
62;5;25;19131.56055;19131.56055;1;1.208432913;0.37012291;3.264950322;OPTIMAL;OPTIMAL
63;5;25;15686.46774;15686.46774;1;1.967128038;0.502379179;3.915624135;OPTIMAL;OPTIMAL
64;5;25;22834.97088;22834.97088;1;1.431374073;0.457842112;3.126348662;OPTIMAL;OPTIMAL
65;5;25;15590.16296;15740.16296;1.009621452;1.846676111;0.401349068;4.601172047;OPTIMAL;OPTIMAL
66;5;25;24954.96048;24954.96048;1;1.540489912;0.489371061;3.147897442;OPTIMAL;OPTIMAL
67;5;25;25976.36542;25976.36542;1;5.669412851;0.403787136;14.04059799;OPTIMAL;OPTIMAL
68;5;25;12295.03454;12295.03454;1;1.303840876;0.344022989;3.789981822;OPTIMAL;OPTIMAL
69;5;25;13849.24481;13849.24481;1;1.513417006;0.672412872;2.250725808;OPTIMAL;OPTIMAL
70;5;25;9103.03564;9103.03564;1;1.815937996;0.767051935;2.367425089;OPTIMAL;OPTIMAL
71;5;25;14389.82657;14389.82657;1;1.375339985;0.525397062;2.617715407;OPTIMAL;OPTIMAL
72;5;25;13435.65086;13435.65086;1;1.515627861;0.443860054;3.41465254;OPTIMAL;OPTIMAL
73;5;25;27591.99835;27591.99835;1;1.464017153;0.44290185;3.305511489;OPTIMAL;OPTIMAL
74;5;25;11225.83562;11225.83562;1;1.627616882;0.490014076;3.321571688;OPTIMAL;OPTIMAL
75;5;25;32386.13849;32386.13849;1;1.676192999;0.421084881;3.980653486;OPTIMAL;OPTIMAL
76;5;25;14251.93028;14251.93028;1;1.618750095;0.333309889;4.856591867;OPTIMAL;OPTIMAL
77;5;25;11950.14517;11980.14517;1.00251043;1.406315088;0.485547066;2.896351739;OPTIMAL;OPTIMAL
78;5;25;11733.6292;11733.6292;1;1.473244905;0.561076164;2.625748516;OPTIMAL;OPTIMAL
79;5;25;25671.35037;NA;NA;2.449124098;0.319736958;7.659809228;OPTIMAL;INFEASIBLE
80;5;25;10724.8919;10724.8919;1;1.219424963;0.377851009;3.227264008;OPTIMAL;OPTIMAL
81;5;25;30777.7042;NA;NA;2.477439165;1.751959085;1.414096474;OPTIMAL;INFEASIBLE
82;5;25;11552.72236;11552.72236;1;1.941716909;0.384289026;5.052751384;OPTIMAL;OPTIMAL
83;5;25;11490.96465;11490.96465;1;1.330883026;0.405831814;3.279395505;OPTIMAL;OPTIMAL
84;5;25;18305.33573;18305.33573;1;1.334814072;0.357387066;3.734925517;OPTIMAL;OPTIMAL
85;5;25;7450.27322;7450.27322;1;1.246263981;0.36985302;3.369619591;OPTIMAL;OPTIMAL
86;5;25;15012.9315;15012.9315;1;1.633572102;0.3592031;4.547767268;OPTIMAL;OPTIMAL
87;5;25;15439.75654;15559.75654;1.007772143;2.446810961;0.516317129;4.738969177;OPTIMAL;OPTIMAL
88;5;25;13541.22385;13601.22385;1.004430914;1.320460796;0.517441034;2.551905838;OPTIMAL;OPTIMAL
89;5;25;16018.55547;16018.55547;1;2.000580072;0.366379023;5.460411074;OPTIMAL;OPTIMAL
90;5;25;13829.50192;13829.50192;1;1.386698961;0.42881608;3.233784892;OPTIMAL;OPTIMAL
91;5;25;18172.23113;18322.23113;1.008254352;1.900686979;0.437817097;4.341280854;OPTIMAL;OPTIMAL
92;5;25;9798.99363;9798.99363;1;1.354714155;0.376347065;3.599640548;OPTIMAL;OPTIMAL
93;5;25;12997.58796;12997.58796;1;1.332507133;0.361314058;3.6879471;OPTIMAL;OPTIMAL
94;5;25;7893.607118;7893.607118;1;1.234779119;0.488869905;2.525782638;OPTIMAL;OPTIMAL
95;5;25;7388.169445;7388.169445;1;1.22515893;0.404839993;3.0262794;OPTIMAL;OPTIMAL
96;5;25;16938.44955;16938.44955;1;1.418179989;0.462342024;3.067382837;OPTIMAL;OPTIMAL
97;5;25;23499.49853;NA;NA;3.759490967;0.431843996;8.70566918;OPTIMAL;INFEASIBLE
98;5;25;21829.94317;22249.94317;1.019239629;1.677415848;0.776763201;2.159494484;OPTIMAL;OPTIMAL
99;5;25;17497.76371;NA;NA;2.363821983;0.46559906;5.076947499;OPTIMAL;INFEASIBLE
100;5;25;14662.35517;14662.35517;1;1.779857159;0.49713707;3.580214124;OPTIMAL;OPTIMAL
1;5;30;18473.06042;18473.06042;1;2.575042009;0.65516901;3.930347696;OPTIMAL;OPTIMAL
2;5;30;19729.17784;19729.17784;1;1.832237959;0.484394073;3.782535872;OPTIMAL;OPTIMAL
3;5;30;17403.42288;17403.42288;1;1.687050104;0.489855051;3.443978174;OPTIMAL;OPTIMAL
4;5;30;13094.03971;13244.03971;1.011455594;1.916471004;0.593364954;3.229835183;OPTIMAL;OPTIMAL
5;5;30;12949.59331;13069.59331;1.0092667;1.893551111;0.522019863;3.627354522;OPTIMAL;OPTIMAL
6;5;30;26045.61364;26045.61364;1;2.619343996;0.431211948;6.074377127;OPTIMAL;OPTIMAL
7;5;30;17001.58601;17001.58601;1;1.997472048;0.527889967;3.783879545;OPTIMAL;OPTIMAL
8;5;30;29172.91306;29172.91306;1;1.85266614;0.576248884;3.215045079;OPTIMAL;OPTIMAL
9;5;30;15166.75528;16619.94944;1.09581444;2.878819942;0.425904036;6.759315954;OPTIMAL;OPTIMAL
10;5;30;12440.72978;12440.72978;1;1.733991146;0.485969067;3.568110123;OPTIMAL;OPTIMAL
11;5;30;21037.94588;21037.94588;1;1.761802912;0.502442837;3.506474335;OPTIMAL;OPTIMAL
12;5;30;9565.368125;9565.368125;1;1.754788876;0.466546059;3.761233951;OPTIMAL;OPTIMAL
13;5;30;24335.27303;24335.27303;1;2.250994921;0.597541094;3.767096429;OPTIMAL;OPTIMAL
14;5;30;18083.9558;18083.9558;1;1.736927986;0.552695036;3.142651685;OPTIMAL;OPTIMAL
15;5;30;13473.70812;13503.70812;1.002226559;3.061527967;0.649462938;4.713937912;OPTIMAL;OPTIMAL
16;5;30;36799.2299;NA;NA;5.089770079;1.432335138;3.553477076;OPTIMAL;INFEASIBLE
17;5;30;11358.82951;11358.82951;1;1.767230034;0.602496862;2.933177157;OPTIMAL;OPTIMAL
